build,level,n,melee_defense_base_mean,magic_defense_base_mean,missile_defense_base_mean,missile_weapons_base_mean,light_weapons_base_mean,heavy_weapons_base_mean,finesse_weapons_base_mean,two_handed_combat_base_mean,war_magic_base_mean,void_magic_base_mean,life_magic_base_mean,fletching_base_mean,melee_defense_base_min,magic_defense_base_min,missile_defense_base_min,missile_weapons_base_min,light_weapons_base_min,heavy_weapons_base_min,finesse_weapons_base_min,two_handed_combat_base_min,war_magic_base_min,void_magic_base_min,life_magic_base_min,fletching_base_min,melee_defense_base_max,magic_defense_base_max,missile_defense_base_max,missile_weapons_base_max,light_weapons_base_max,heavy_weapons_base_max,finesse_weapons_base_max,two_handed_combat_base_max,war_magic_base_max,void_magic_base_max,life_magic_base_max,fletching_base_max
MELEE,163,11,332,183,134,146,195,233,169,214,0,0,113,25,87,33,51,65,139,139,77,160,0,0,0,0,406,266,246,376,423,426,355,364,0,0,275,279
MELEE,164,10,306,127,110,142,165,295,142,189,0,0,132,15,127,8,40,50,103,113,67,103,0,0,0,0,404,233,232,304,190,426,182,416,0,0,274,150
MELEE,165,12,295,148,122,107,209,232,129,178,0,0,96,0,72,38,22,50,94,94,37,94,0,0,0,0,406,276,311,145,409,413,193,400,0,0,245,0
MELEE,166,10,329,173,103,114,164,211,181,248,0,8,153,0,112,8,40,55,103,114,67,103,0,0,0,0,418,256,260,140,190,421,420,420,0,80,265,0
MELEE,167,6,261,152,92,92,196,156,119,238,64,17,153,0,171,41,20,35,117,117,33,129,0,0,0,0,376,236,221,137,393,183,168,403,381,100,305,0
MELEE,168,6,300,148,122,147,160,198,138,220,30,0,187,0,113,34,46,61,107,117,77,107,0,0,0,0,396,220,229,360,188,408,177,407,180,0,265,0
MELEE,169,5,352,185,95,129,219,261,159,224,0,0,249,0,290,48,78,103,173,165,130,165,0,0,229,0,397,255,108,145,362,406,180,400,0,0,277,0
MELEE,170,12,313,164,124,126,186,177,134,190,0,7,175,52,127,45,32,49,121,121,53,121,0,0,0,0,410,240,292,381,405,421,186,426,0,83,315,368
MELEE,171,8,265,128,84,177,192,172,140,248,0,6,63,184,114,8,61,86,154,154,101,154,0,0,0,0,413,266,112,381,332,190,187,421,0,50,265,404
MELEE,172,6,270,96,70,82,172,150,118,148,0,0,91,0,92,8,48,50,122,112,81,112,0,0,0,0,367,229,104,145,291,203,173,193,0,0,288,0
MELEE,173,5,330,188,142,124,164,209,150,303,0,0,212,0,60,8,30,55,67,67,50,72,0,0,0,0,410,285,251,145,193,400,190,429,0,0,268,0
MELEE,174,15,327,168,134,122,201,245,154,229,0,0,152,21,80,8,29,54,119,121,49,119,0,0,0,0,418,257,275,145,429,429,185,421,0,0,279,310
MELEE,175,10,215,109,68,80,156,186,88,153,36,0,193,0,60,8,26,34,110,110,44,110,0,0,0,0,379,270,200,135,318,410,170,300,355,0,345,0
MELEE,176,10,286,100,92,91,197,192,128,199,0,0,82,0,81,13,41,5,100,100,68,100,0,0,0,0,408,283,240,145,400,412,193,424,0,0,266,0
MELEE,177,12,299,167,79,126,194,191,130,176,0,0,173,0,80,8,44,50,68,68,65,95,0,0,0,0,385,265,101,372,414,400,168,406,0,0,286,0
MELEE,178,14,299,163,106,127,201,233,131,231,18,0,119,63,100,53,33,46,122,122,54,139,0,0,0,0,404,256,250,317,400,422,184,426,141,0,306,429
MELEE,179,8,323,187,137,108,192,192,138,220,0,48,233,0,94,8,41,50,118,130,68,118,0,0,0,0,413,261,260,145,429,400,180,429,0,381,288,0
MELEE,180,10,259,148,112,125,178,246,114,156,0,0,84,39,71,26,28,10,103,103,47,103,0,0,0,0,380,280,280,318,420,429,163,193,0,0,299,291
MELEE,181,13,254,123,88,102,188,263,125,158,0,0,145,21,23,8,8,10,103,103,13,103,0,0,0,0,428,240,284,145,395,429,193,193,0,0,285,279
MELEE,182,8,332,195,81,141,224,181,135,194,38,0,235,47,150,68,40,50,121,121,67,121,0,0,0,0,422,254,112,377,421,270,186,400,300,0,305,378
MELEE,183,9,311,184,102,132,191,190,134,209,0,0,209,0,61,11,30,50,105,115,50,105,0,0,0,0,428,305,312,321,429,424,192,429,0,0,300,0
MELEE,184,7,326,154,115,127,240,210,149,272,0,0,122,0,63,8,32,55,120,135,53,120,0,0,0,0,388,230,221,145,415,426,178,429,0,0,271,0
MELEE,185,6,326,192,117,122,207,280,150,208,0,0,218,0,133,8,68,60,130,130,114,130,0,0,0,0,394,255,266,145,390,429,173,420,0,0,281,0
MELEE,186,5,328,191,123,125,175,262,209,218,0,0,169,0,94,109,49,50,108,118,81,108,0,0,0,0,397,240,236,145,193,424,426,410,0,0,308,0
MELEE,187,6,282,176,106,112,206,207,134,204,0,0,188,0,60,8,30,50,112,117,50,112,0,0,0,0,429,282,250,145,429,426,193,428,0,0,296,0
MELEE,188,8,309,158,126,146,201,233,155,294,0,0,134,0,110,8,56,55,130,140,94,130,0,0,0,0,425,272,244,314,367,423,190,428,0,0,276,0
MELEE,189,9,262,98,92,104,157,237,130,183,0,0,145,12,98,11,46,50,126,128,76,126,0,0,0,0,412,232,237,145,193,393,186,427,0,0,303,104
MELEE,190,11,340,138,122,111,166,230,145,247,0,0,121,0,156,22,37,43,104,104,62,104,0,0,0,0,429,281,307,150,193,428,193,429,0,0,300,0
MELEE,191,7,317,195,84,116,206,232,141,212,0,0,54,0,177,85,56,70,142,180,93,142,0,0,0,0,413,261,106,145,427,364,177,420,0,0,285,0
MELEE,192,8,370,213,101,132,181,274,198,239,0,0,245,0,132,17,52,55,120,179,87,120,0,0,0,0,417,266,115,145,193,423,417,424,0,0,323,0
MELEE,193,11,326,159,89,118,164,247,147,203,0,21,157,61,43,8,26,5,78,78,43,78,0,0,0,0,429,293,116,150,193,423,193,426,0,230,298,383
MELEE,194,5,338,132,161,163,171,221,200,171,0,0,196,72,173,35,62,50,130,140,103,130,0,0,0,0,420,223,324,381,193,401,400,193,0,0,318,358
MELEE,195,12,316,181,97,116,203,196,140,259,12,10,213,20,72,67,27,25,112,112,46,112,0,0,0,0,429,256,266,183,429,415,193,429,145,118,381,238
MELEE,196,8,281,189,125,134,189,215,128,161,0,0,144,38,60,8,30,50,130,130,50,130,0,0,0,0,429,293,324,381,429,429,193,193,0,0,297,301
MELEE,197,7,309,143,120,147,237,209,186,203,0,0,192,0,98,8,50,55,118,138,83,118,0,0,0,0,428,239,316,289,429,414,429,425,0,0,290,0
MELEE,198,9,339,178,136,180,217,244,206,224,0,0,224,0,70,29,41,60,85,85,60,85,0,0,0,0,419,265,306,381,423,429,404,420,0,0,288,0
MELEE,199,5,288,175,99,158,166,278,125,164,0,0,165,108,208,85,61,81,139,131,101,131,0,0,0,0,388,226,219,361,193,429,163,193,0,0,318,368
MELEE,200,11,340,187,123,126,176,207,154,302,0,0,190,0,142,33,37,60,114,114,61,114,0,0,0,0,422,258,270,145,193,429,193,429,0,0,297,0
MELEE,201,10,345,194,141,148,203,210,154,248,0,0,170,54,60,11,30,50,130,140,50,130,0,0,0,0,429,286,297,381,429,373,193,429,0,0,325,375
MELEE,202,11,304,142,90,137,189,215,135,193,0,0,198,31,60,11,22,50,104,114,37,104,0,0,0,0,415,301,220,377,343,429,193,429,0,0,312,342
MELEE,203,8,328,177,144,123,208,287,147,206,44,0,220,0,60,56,30,55,130,140,50,130,0,0,0,0,415,261,283,145,429,429,193,415,350,0,381,0
MELEE,204,4,274,181,67,98,159,162,112,156,95,0,237,0,60,8,30,55,129,139,50,129,0,0,0,0,368,291,96,145,193,203,160,193,381,0,356,0
MELEE,205,8,367,223,97,133,174,286,161,262,0,0,174,0,239,89,53,84,112,153,89,112,0,0,0,0,423,291,112,145,193,429,187,429,0,0,285,0
MELEE,206,11,333,176,117,120,175,238,155,232,34,31,206,0,62,13,31,12,105,105,52,105,0,0,0,0,429,252,278,145,193,429,193,429,378,346,381,0
MELEE,207,9,320,193,119,127,211,230,182,204,0,42,140,0,110,14,60,85,133,133,100,143,0,0,0,0,429,288,338,150,353,429,429,429,0,379,320,0
MELEE,208,6,412,205,158,182,227,257,220,268,0,0,278,64,370,55,88,133,190,177,147,177,0,0,256,0,429,249,275,376,400,420,429,429,0,0,290,386
MELEE,209,8,310,119,118,130,168,228,148,227,0,0,148,42,87,15,46,10,103,103,77,103,0,0,0,0,429,254,337,322,193,429,193,429,0,0,308,332
MELEE,210,7,324,134,131,145,191,261,170,258,0,0,136,106,187,8,94,135,178,193,157,178,0,0,0,0,413,267,298,150,193,429,180,429,0,0,299,382
MELEE,211,6,380,230,98,131,222,294,164,218,0,0,227,0,269,175,53,88,150,140,88,140,0,0,54,0,429,267,116,145,429,423,193,415,0,0,283,0
MELEE,212,10,369,182,133,130,225,251,184,243,0,0,216,0,89,8,53,60,80,117,63,80,0,0,0,0,429,263,300,145,429,429,429,429,0,0,305,0
MELEE,213,8,322,190,103,127,177,211,155,263,0,0,159,0,81,65,42,50,130,140,71,130,0,0,0,0,423,265,184,145,193,429,187,429,0,0,316,0
MELEE,214,6,371,157,154,128,182,220,160,259,0,0,202,52,219,51,46,65,140,140,77,140,0,0,0,0,429,293,292,145,193,429,193,429,0,0,308,315
MELEE,215,7,324,191,141,152,236,234,143,169,19,0,255,24,48,69,29,5,100,100,48,100,0,0,113,0,424,293,299,275,428,423,188,193,133,0,295,168
MELEE,216,10,358,226,93,173,200,233,179,223,35,0,226,96,139,23,62,93,133,123,103,123,0,0,0,0,429,319,116,368,429,429,387,429,353,0,351,348
MELEE,217,11,367,229,99,158,228,243,176,227,0,0,253,54,133,47,63,100,135,163,105,135,0,0,0,0,427,285,116,381,429,429,288,429,0,0,341,300
MELEE,218,5,401,207,105,171,237,229,174,273,69,0,174,0,351,49,86,100,163,163,143,163,0,0,0,0,429,293,117,335,429,404,193,429,343,0,300,0
MELEE,219,10,370,217,147,138,208,281,175,258,0,0,214,0,203,8,73,94,159,159,122,159,0,0,0,0,429,304,352,145,400,429,193,429,0,0,342,0
MELEE,220,2,425,260,172,142,192,310,284,192,0,0,145,0,421,227,116,140,190,190,185,190,0,0,0,0,429,293,228,145,193,429,383,193,0,0,290,0
MELEE,221,5,362,199,97,132,214,265,161,301,0,0,173,0,285,131,70,113,152,164,117,152,0,0,0,0,423,271,112,145,359,423,187,429,0,0,318,0
MELEE,222,9,260,132,70,100,174,211,117,156,0,0,89,0,77,8,40,50,117,117,67,127,0,0,0,0,429,265,116,145,310,351,193,193,0,0,303,0
MELEE,223,8,371,201,118,128,181,211,166,302,0,48,220,0,96,8,40,50,130,130,67,163,0,0,0,0,429,306,266,145,193,429,193,429,0,381,353,0
MELEE,224,4,400,274,162,134,186,302,170,303,0,0,302,41,341,258,80,100,163,163,133,163,0,0,258,0,429,293,334,145,193,429,193,429,0,0,343,163
MELEE,225,10,375,237,115,130,229,276,159,229,36,0,258,18,101,69,38,60,131,131,63,131,0,0,0,0,429,293,302,145,429,429,193,429,359,0,322,180
MELEE,226,10,332,173,107,147,236,225,162,202,0,0,178,107,85,16,34,65,128,128,57,128,0,0,0,0,416,306,270,340,429,429,267,429,0,0,321,429
MELEE,227,14,323,177,142,138,206,244,166,193,0,0,212,23,60,8,30,50,130,130,50,130,0,0,0,0,429,296,334,335,429,429,413,429,0,0,331,317
MELEE,228,12,396,226,125,136,206,264,185,251,32,0,285,0,343,62,80,90,157,157,133,160,0,0,0,0,429,292,256,145,426,429,429,429,381,0,340,0
MELEE,229,4,414,250,183,142,190,308,178,250,0,0,265,0,384,214,89,135,183,193,148,183,0,0,148,0,429,272,324,145,193,429,193,429,0,0,319,0
MELEE,230,7,384,239,218,145,260,260,215,260,0,0,258,0,266,38,98,145,193,193,159,193,0,0,0,0,429,293,324,145,429,429,429,429,0,0,336,0
MELEE,231,9,370,170,143,157,205,307,185,181,0,0,252,44,153,42,31,64,113,113,52,113,0,0,0,0,429,293,305,381,409,429,331,193,0,0,331,399
MELEE,232,8,349,193,116,147,203,224,155,262,0,0,232,48,87,26,46,10,103,103,77,103,0,0,0,0,429,275,260,381,399,429,193,429,0,0,331,385
MELEE,233,7,370,219,138,133,215,240,164,281,0,0,216,0,247,101,64,102,150,193,107,150,0,0,0,0,428,293,301,145,423,401,193,429,0,0,351,0
MELEE,234,9,301,140,108,158,169,247,147,169,0,0,163,69,87,8,46,10,103,103,77,103,0,0,0,0,429,278,260,381,193,429,193,193,0,0,322,420
MELEE,235,6,288,141,116,151,230,156,138,194,0,0,154,0,87,21,46,10,103,103,77,103,0,0,0,0,413,293,303,294,429,193,177,420,0,0,311,0
MELEE,236,9,340,194,177,178,200,206,158,223,0,0,191,39,111,81,58,96,127,150,97,127,0,0,0,0,429,265,352,381,426,330,193,429,0,0,312,350
MELEE,237,10,355,207,151,122,177,225,178,268,0,30,257,0,123,8,59,55,130,140,99,130,0,0,0,0,429,278,324,145,193,429,429,429,0,298,317,0
MELEE,238,7,223,148,109,88,184,175,132,184,0,0,133,0,87,11,46,10,103,103,77,103,0,0,0,0,429,296,324,150,429,300,193,429,0,0,313,0
MELEE,239,9,315,162,97,209,190,202,147,190,0,0,169,87,87,11,46,10,103,103,77,103,0,0,0,0,429,278,186,381,429,375,193,429,0,0,331,395
MELEE,240,15,381,247,143,171,203,250,180,268,0,0,241,79,239,127,62,100,163,163,103,163,0,0,0,0,429,293,352,381,401,429,429,429,0,0,359,429
MELEE,241,9,399,270,162,138,241,242,193,267,42,0,293,36,369,249,80,100,163,163,133,163,0,0,0,0,429,293,324,145,429,429,399,429,381,0,359,326
MELEE,242,7,424,239,155,179,260,262,188,227,0,0,256,53,413,62,106,145,193,193,177,193,0,0,0,0,429,296,278,381,429,429,193,429,0,0,313,371
MELEE,243,3,327,163,83,114,168,286,138,247,0,0,103,0,269,40,62,95,152,193,103,152,0,0,0,0,429,265,116,145,193,332,193,429,0,0,308,0
MELEE,244,10,388,223,167,134,184,233,174,326,0,0,162,0,103,8,55,50,118,128,92,118,0,0,0,0,429,293,324,150,193,429,193,429,0,0,308,0
MELEE,245,8,302,198,107,166,187,212,136,187,0,0,112,92,60,11,30,45,67,77,50,67,0,0,0,0,429,293,314,381,429,378,193,429,0,0,318,378
MELEE,246,10,404,245,157,135,254,257,216,233,36,0,252,0,341,49,80,100,163,163,133,163,0,0,0,0,429,293,324,145,429,429,429,429,359,0,329,0
MELEE,247,5,367,248,199,124,215,262,157,222,74,0,254,0,251,178,71,100,150,163,119,150,0,0,0,0,429,285,324,145,361,429,193,429,371,0,343,0
MELEE,248,10,404,250,214,139,232,297,181,283,0,0,277,0,248,133,65,81,151,193,108,151,0,0,0,0,429,266,351,150,429,429,193,429,0,0,336,0
MELEE,249,7,375,226,194,128,202,240,168,275,0,0,223,0,311,28,78,100,155,153,130,153,0,0,0,0,429,293,352,145,327,429,193,429,0,0,331,0
MELEE,250,14,375,241,162,138,204,284,191,285,24,0,224,0,194,67,69,108,157,157,115,157,0,0,0,0,429,301,352,150,429,429,399,429,341,0,350,0
MELEE,251,15,371,223,152,181,184,242,163,274,0,0,235,47,133,44,32,62,121,193,53,121,0,0,0,0,429,278,324,381,193,429,193,429,0,0,331,399
MELEE,252,7,416,265,234,175,256,260,184,260,0,0,258,57,371,220,104,145,193,193,163,193,0,0,0,0,429,293,352,353,429,429,193,429,0,0,313,401
MELEE,253,7,347,218,158,131,247,232,164,213,0,0,179,36,187,65,58,94,128,163,96,128,0,0,0,0,429,303,324,145,429,429,193,429,0,0,326,251
MELEE,254,6,386,250,132,128,217,292,162,218,0,0,210,0,290,206,73,97,171,150,122,150,0,0,0,0,429,278,324,145,370,429,193,429,0,0,331,0
MELEE,255,5,417,259,229,191,239,286,182,333,0,0,215,69,387,218,94,140,186,193,157,186,0,0,0,0,429,276,324,381,429,429,193,429,0,0,327,347
MELEE,256,6,349,234,198,129,297,253,158,179,0,0,215,136,113,31,52,75,123,123,87,123,0,0,0,0,423,278,319,145,429,429,187,193,0,0,331,416
MELEE,257,8,378,215,95,124,176,294,188,235,31,0,253,46,130,51,12,18,84,84,20,84,0,0,0,0,429,265,116,145,193,429,429,429,249,0,308,371
MELEE,258,6,386,261,165,124,218,249,159,218,0,0,296,66,305,185,72,100,163,163,120,163,0,0,222,0,429,293,324,145,429,429,193,429,0,0,328,399
MELEE,259,4,340,216,194,122,291,232,149,173,0,0,176,97,210,44,60,75,126,126,100,126,0,0,0,0,406,278,314,145,429,429,177,193,0,0,326,388
MELEE,260,5,402,267,224,144,193,331,177,329,0,0,315,0,365,239,95,142,191,193,158,191,0,0,292,0,429,297,324,145,193,429,193,429,0,0,355,0
MELEE,261,8,361,201,144,154,209,224,152,239,0,46,259,43,232,56,65,98,147,147,99,147,0,0,0,0,429,278,324,308,419,429,193,429,0,370,341,209
MELEE,262,3,415,214,177,300,191,270,182,191,0,0,116,117,409,66,104,145,188,188,173,188,0,0,0,0,419,305,316,381,193,429,193,193,0,0,349,350
MELEE,263,13,351,231,172,119,218,178,155,257,52,27,253,29,130,11,63,53,62,62,105,62,0,0,0,0,429,300,352,145,429,284,193,429,381,348,353,371
MELEE,264,8,412,260,156,197,193,282,181,282,0,0,237,79,371,226,98,145,193,193,163,193,0,0,0,0,429,278,324,381,193,429,193,429,0,0,331,328
MELEE,265,10,414,272,191,239,240,217,187,260,0,0,279,162,367,231,98,145,193,193,163,193,0,0,0,0,429,293,324,381,429,429,193,429,0,0,331,429
MELEE,266,7,375,221,129,163,247,338,165,212,0,0,236,0,200,24,66,99,142,132,110,132,0,0,0,0,429,274,324,353,429,429,193,429,0,0,324,0
MELEE,267,6,386,262,130,156,220,296,175,217,0,0,264,62,243,221,34,5,100,100,158,100,0,0,0,0,429,278,324,353,429,429,193,429,0,0,331,371
MELEE,268,9,360,225,163,147,227,253,158,253,0,0,278,0,30,74,18,5,83,83,30,83,0,0,90,0,429,272,324,353,429,429,193,429,0,0,331,0
MELEE,269,10,395,248,122,183,321,340,190,233,0,0,258,0,289,136,65,104,138,193,108,138,0,0,0,0,429,278,324,381,429,429,401,429,0,0,359,0
MELEE,270,12,414,252,144,196,269,328,182,237,0,0,316,34,358,62,90,120,177,180,150,177,0,0,274,0,429,278,314,381,429,429,193,429,0,0,359,406
MELEE,271,9,395,256,223,181,292,265,173,186,0,0,300,36,260,76,76,100,163,163,126,163,0,0,152,0,429,300,352,353,429,429,193,193,0,0,331,324
MELEE,272,8,405,275,156,139,245,278,172,307,41,0,278,0,341,265,98,100,163,163,133,163,0,0,0,0,429,306,324,145,429,429,193,429,331,0,331,0
MELEE,273,6,404,266,212,181,189,269,173,307,0,0,300,72,342,224,83,126,169,179,138,169,0,0,224,0,429,293,352,381,193,429,193,429,0,0,336,429
MELEE,274,12,399,274,171,140,268,318,172,190,0,28,243,0,361,172,94,110,170,170,157,170,0,0,0,0,429,309,352,145,429,429,193,193,0,331,331,0
MELEE,275,690,402,267,173,169,223,270,186,257,10,2,286,56,38,8,20,25,56,66,33,56,0,0,0,0,429,319,352,381,429,429,429,429,381,381,381,429
NA,11,10,63,24,32,47,58,58,64,58,0,0,9,16,24,8,14,5,43,43,24,43,0,0,0,0,119,36,48,64,83,83,120,83,0,0,91,160
NA,12,21,65,21,33,49,60,56,48,56,1,0,3,15,7,8,4,5,20,20,7,20,0,0,0,0,149,34,81,127,114,91,83,91,15,0,35,112
NA,13,18,61,23,30,40,59,55,55,55,0,5,3,20,10,8,6,5,37,37,10,37,0,0,0,0,155,77,60,136,126,87,145,87,0,85,51,97
NA,14,25,70,21,33,43,63,64,60,62,5,0,4,32,7,8,4,5,29,29,7,29,0,0,0,0,154,80,52,123,95,95,153,95,131,0,102,164
NA,15,14,79,23,36,44,72,65,68,65,1,0,18,12,7,8,4,5,37,37,7,37,0,0,0,0,155,36,56,78,139,85,170,85,10,0,84,88
NA,16,108,57,18,31,39,64,65,54,64,1,0,4,9,7,8,4,5,33,33,7,33,0,0,0,0,149,80,58,90,93,137,159,95,64,0,89,200
NA,17,27,69,19,36,45,71,68,64,66,1,0,7,13,23,8,14,5,36,36,23,36,0,0,0,0,167,58,63,76,160,127,190,97,14,0,81,152
NA,18,17,83,21,35,55,67,66,66,66,0,0,0,28,7,8,4,5,37,37,7,37,0,0,0,0,174,60,94,148,92,92,179,92,0,0,0,152
NA,19,27,62,21,29,45,74,74,54,74,1,0,9,8,7,8,4,5,37,37,7,37,0,0,0,0,186,75,58,134,106,106,175,106,15,0,90,134
NA,20,13,82,32,42,52,91,78,75,77,0,0,17,27,10,8,6,5,48,48,10,48,0,0,0,0,197,94,116,80,156,114,208,107,0,0,95,102
NA,21,16,71,22,34,44,66,66,55,66,10,0,14,14,32,8,19,5,33,33,32,33,0,0,0,0,197,95,64,165,100,100,107,100,162,0,161,120
NA,22,19,90,34,43,47,77,77,78,77,6,0,3,6,37,8,22,5,53,53,37,53,0,0,0,0,183,105,97,83,97,97,184,97,110,0,50,121
NA,23,17,92,31,41,59,78,82,70,78,11,0,33,22,17,8,10,5,51,51,17,51,0,0,0,0,196,92,96,146,98,123,178,98,180,0,148,188
NA,24,12,89,36,40,74,74,75,72,74,20,0,25,44,13,8,8,5,43,43,13,43,0,0,0,0,177,88,77,173,110,110,180,110,180,0,122,157
NA,25,21,71,31,37,54,83,78,58,78,7,0,17,20,23,8,14,5,37,37,23,37,0,0,0,0,166,100,100,192,203,121,101,121,152,0,132,150
NA,26,12,72,31,38,38,65,65,73,65,13,0,15,18,16,8,10,5,38,38,16,38,0,0,0,0,151,110,125,76,101,101,202,101,151,0,177,117
NA,27,16,120,35,61,70,89,96,85,89,0,0,15,45,37,8,22,5,43,43,37,43,0,0,0,0,205,92,154,95,114,188,120,114,0,0,134,247
NA,28,17,87,29,35,48,85,79,72,79,0,0,21,28,7,8,4,5,70,70,7,70,0,0,0,0,209,74,68,163,195,98,243,98,0,0,120,203
NA,29,14,126,43,54,61,81,82,94,81,0,0,6,30,7,8,4,5,37,37,7,37,0,0,0,0,239,122,135,90,120,120,244,120,0,0,78,160
NA,30,19,99,38,42,55,82,86,78,94,19,0,27,21,20,8,12,5,33,33,20,33,0,0,0,0,222,102,73,93,128,154,257,253,197,0,202,234
NA,31,15,107,37,45,59,78,86,88,78,3,0,10,23,27,7,16,5,38,38,27,38,0,0,0,0,230,140,72,90,117,147,230,117,48,0,126,206
NA,32,12,114,43,55,68,95,100,74,92,0,0,34,49,37,8,22,30,43,43,37,43,0,0,0,0,200,105,126,90,130,198,103,123,0,0,176,250
NA,33,35,105,23,45,62,94,99,78,91,0,5,6,28,7,8,4,5,43,43,7,43,0,0,0,0,261,106,94,232,225,243,239,144,15,174,95,189
NA,34,15,154,45,78,78,94,110,110,94,0,0,20,44,37,3,22,5,50,50,37,50,0,0,0,0,255,122,206,224,113,250,272,113,0,0,124,223
NA,35,6,117,34,45,109,93,93,75,93,0,0,28,86,37,21,22,5,70,70,37,70,0,0,0,0,258,59,74,240,127,127,123,127,0,0,143,262
NA,36,11,126,50,55,56,89,89,91,89,0,0,12,31,23,8,14,5,37,37,23,37,0,0,0,0,250,140,121,100,121,121,265,121,0,0,130,173
NA,37,8,120,41,45,57,81,81,91,81,46,0,46,29,7,21,4,5,7,7,7,7,0,0,0,0,263,91,79,99,120,120,263,120,172,0,140,121
NA,38,14,119,52,49,52,92,92,73,82,0,0,25,0,27,8,16,5,40,40,27,40,0,0,0,0,260,127,135,135,240,250,126,125,0,0,179,0
NA,39,33,88,35,39,56,97,99,76,99,2,0,15,15,7,8,4,5,37,37,7,37,0,0,0,0,264,132,90,219,170,228,297,257,54,0,148,165
NA,40,16,66,28,33,45,76,75,61,76,13,0,28,16,25,8,15,5,37,37,25,37,0,0,0,0,169,85,58,100,108,113,153,108,201,0,201,263
NA,41,17,107,41,46,60,96,104,86,104,1,0,19,19,30,3,18,5,49,49,30,49,0,0,0,0,248,124,77,104,133,232,269,254,10,0,154,210
NA,42,18,114,58,58,69,81,82,78,81,13,0,27,24,9,3,5,5,37,37,9,37,0,0,0,0,285,208,190,251,133,133,127,133,172,0,173,244
NA,43,20,119,49,51,69,98,99,103,98,0,0,23,1,7,8,4,5,72,72,7,72,0,0,0,0,278,184,127,257,140,140,310,140,0,0,177,21
NA,44,16,119,51,49,60,92,92,109,91,0,1,12,20,37,8,22,5,37,37,37,37,0,0,0,0,255,137,165,214,135,125,300,125,0,10,120,180
NA,45,11,149,42,66,93,91,91,113,91,0,0,25,65,52,8,32,5,63,63,52,63,0,0,0,0,278,98,151,267,118,118,304,118,0,0,125,300
NA,46,17,147,66,57,71,86,87,123,86,0,0,33,35,23,8,14,5,37,37,23,37,0,0,0,0,303,174,183,274,115,115,314,115,0,0,169,256
NA,47,16,109,40,43,68,92,104,79,93,2,0,25,80,7,8,9,5,47,47,7,47,0,0,0,0,268,97,80,270,134,260,220,134,30,0,184,281
NA,48,22,113,47,46,54,93,101,90,93,0,0,24,38,20,8,12,5,37,37,20,37,0,0,0,0,291,150,153,110,127,292,300,127,0,0,170,301
NA,49,19,82,36,40,52,85,85,66,84,1,0,18,33,27,8,16,5,37,37,27,37,0,0,0,0,276,133,85,219,131,131,141,131,10,0,157,253
NA,50,43,109,46,45,75,94,95,78,92,10,1,29,38,7,8,4,5,42,42,7,42,0,0,0,0,300,130,91,292,247,300,219,133,254,63,220,227
NA,51,19,112,40,43,64,91,92,82,92,5,0,21,39,7,8,4,5,43,43,7,43,0,0,0,0,299,132,89,231,140,140,325,140,94,0,130,300
NA,52,21,160,54,60,112,98,114,97,98,0,12,25,70,37,8,22,5,60,60,37,60,0,0,0,0,281,148,160,290,123,287,327,123,0,248,215,237
NA,53,12,117,62,56,68,101,102,87,102,10,0,25,77,31,21,19,5,61,61,31,61,0,0,0,0,320,138,200,110,134,134,253,134,120,0,172,298
NA,54,9,176,95,77,116,111,107,106,107,0,24,24,50,7,8,4,5,74,74,7,74,0,0,0,0,314,201,187,290,156,129,265,129,0,215,97,227
NA,55,10,143,53,62,94,100,100,120,100,0,0,56,63,41,8,25,5,44,44,41,44,0,0,0,0,304,113,105,266,127,127,294,127,0,0,213,239
NA,56,60,83,22,42,46,103,108,67,106,0,0,9,6,37,8,22,5,54,54,37,54,0,0,0,0,317,175,184,180,147,304,153,250,19,0,208,193
NA,57,38,64,17,35,36,88,88,58,88,7,0,1,0,7,8,4,5,37,37,7,37,0,0,0,0,261,66,87,84,115,115,118,115,266,0,28,0
NA,58,15,129,53,45,83,98,111,83,98,0,0,48,63,30,8,18,5,63,63,30,63,0,0,0,0,312,160,86,290,129,291,193,129,0,0,230,254
NA,59,8,100,56,49,37,88,88,107,88,0,0,19,0,13,8,8,5,45,45,13,45,0,0,0,0,308,190,185,111,117,117,325,117,0,0,153,0
NA,60,17,137,46,54,63,96,96,89,106,16,0,50,28,8,8,5,5,43,43,8,43,0,0,0,0,290,157,100,286,129,129,150,300,224,0,218,262
NA,61,13,187,83,63,88,97,98,152,97,0,0,58,33,7,10,4,5,37,37,7,37,0,0,0,0,321,178,124,293,139,139,325,139,0,0,195,218
NA,62,7,96,59,49,86,114,114,81,114,0,0,36,15,37,8,22,5,84,84,37,84,0,0,0,0,153,222,76,200,147,147,127,147,0,0,250,107
NA,63,15,174,94,73,112,109,109,117,109,0,0,33,100,37,8,22,50,50,50,37,50,0,0,0,0,327,179,186,251,137,137,327,137,0,0,200,245
NA,64,9,164,86,70,96,99,99,97,99,0,0,79,64,7,15,4,5,43,43,7,43,0,0,0,0,320,228,212,259,128,128,148,128,0,0,263,316
NA,65,13,93,28,44,50,103,98,74,98,1,0,26,8,37,8,22,5,67,67,37,67,0,0,0,0,315,179,88,110,148,132,147,132,10,0,199,99
NA,66,13,81,32,36,56,91,106,75,91,0,18,20,0,7,8,4,5,37,37,7,37,0,0,0,0,259,189,81,217,118,303,272,118,0,230,230,0
